match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,serve,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0:57:44,2,4,89,1,0,1,2,15,30,1,1,1,46.0,43.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,27.023,36.491,,,,,,,,24.0,29.0,,,,,88,0.9090439386071697,-0.8910460381497906
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0:58:27,2,4,90,1,0,1,2,30,30,1,1,2,46.0,44.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,9.405,10.48,,,,,,,,24.0,29.0,,,,,89,-1.089056268849744,1.1110537027420964
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0:59:00,2,4,91,1,0,1,3,30,40,2,2,2,46.0,45.0,,,0,0,0,0,,0,0,1,0,,,,,0,1,0,1,,,14.031,24.205,,,,,,,,24.0,29.0,,,,,90,-1.1589193129236626,1.3
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0:59:44,2,5,92,1,0,1,3,0,0,2,2,1,47.0,45.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,17.191,16.583,,,,,,,,24.0,29.0,,,,,91,1.1334592699956054,-1.2131004936819048
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:00:04,2,5,93,1,0,1,3,15,0,2,2,1,48.0,45.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,4.31,5.323,,,,,,,,24.0,29.0,,,,,92,1.1110537027420964,-1.089056268849744
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:00:37,2,5,94,1,0,1,3,30,0,2,2,2,48.0,46.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,34.056,22.607,,,,,,,,24.0,29.0,,,,,93,-0.8910460381497906,0.9090439386071697
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:01:04,2,5,95,1,0,1,3,30,15,2,2,2,48.0,47.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,10.565,12.834,,,,,,,,24.0,29.0,,,,,94,-1.0605512617083648,0.8910460381497906
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:01:36,2,5,96,1,0,1,3,30,30,2,2,1,49.0,47.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,15.355,18.183,,,,,,,,24.0,29.0,,,,,95,1.1334592699956054,-1.0675284344400762
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:02:11,2,5,97,1,0,2,3,40,30,1,1,1,50.0,47.0,,,0,0,0,0,,0,0,0,0,,,,,1,0,1,0,,,56.564,50.167,,,,,,,,24.0,29.0,,,,,96,1.3262476088835908,-0.9743030495503426
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:04:12,2,6,98,1,0,2,3,0,0,1,1,1,51.0,47.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,10.131,11.651,,,,,,,,24.0,29.0,,,,,97,0.8910460381497906,-1.0605512617083648
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:04:33,2,6,99,1,0,2,3,15,0,1,1,1,52.0,47.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,39.246,67.749,,,,,,,,24.0,29.0,,,,,98,0.8734323554509714,-1.0819383940867142
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:05:08,2,6,100,1,0,2,3,30,0,1,1,2,52.0,48.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,2.92,3.942,,,,,,,,24.0,29.0,,,,,99,-1.379511195393816,1.1562066370506456
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:05:37,2,6,101,1,0,2,3,30,15,1,1,2,52.0,49.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,34.251,47.516,,,,,,,,24.0,29.0,,,,,100,-1.0675284344400762,1.1334592699956054
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:06:43,2,6,102,1,0,2,3,30,30,1,1,1,53.0,49.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,11.514,18.123,,,,,,,,24.0,29.0,,,,,101,0.8910460381497906,-1.0605512617083648
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:07:25,2,6,103,1,0,3,3,40,30,2,2,1,54.0,49.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,34.211,54.192,,,,,,,,24.0,29.0,,,,,102,1.0782300306680637,-1.2374869502650665
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:08:22,2,7,104,1,0,3,3,0,0,2,2,2,54.0,50.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,27.373,20.734,,,,,,,,24.0,29.0,,,,,103,-0.8562483281754719,0.9459872484959827
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:08:58,2,7,105,1,0,3,3,0,15,2,2,1,55.0,50.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,21.0,17.846,,,,,,,,24.0,29.0,,,,,104,1.0675284344400762,-1.2880218977222788
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:09:35,2,7,106,1,0,3,3,15,15,2,2,1,56.0,50.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,13.004,11.466,,,,,,,,24.0,29.0,,,,,105,1.046525734436688,-1.1562066370506456
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:10:08,2,7,107,1,0,3,3,30,15,2,2,2,56.0,51.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,3.631,3.699,,,,,,,,24.0,29.0,,,,,106,-0.979456153689303,0.9648211371591087
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:10:34,2,7,108,1,0,3,3,30,30,2,2,2,56.0,52.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,1.175,0.627,,,,,,,,24.0,29.0,,,,,107,-0.8562483281754719,0.9459872484959827
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:10:49,2,7,109,1,0,3,4,30,40,1,1,2,56.0,53.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,20.515,14.328,,,,,,,,24.0,29.0,,,,,108,-1.1676867358370293,1.1447945317617685
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:12:23,2,8,110,1,0,3,4,0,0,1,1,1,57.0,53.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,6.422,11.311,,,,,,,,24.0,29.0,,,,,109,0.8910460381497906,-0.9090439386071697
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:12:47,2,8,111,1,0,3,4,15,0,1,1,1,58.0,53.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,1.042,1.389,,,,,,,,24.0,29.0,,,,,110,0.8734323554509714,-0.9273757663600407
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:13:04,2,8,112,1,0,3,4,30,0,1,1,2,58.0,54.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,4.391,6.028,,,,,,,,24.0,29.0,,,,,111,-1.379511195393816,1.1562066370506456
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:13:35,2,8,113,1,0,3,4,30,15,1,1,1,59.0,54.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,7.877,17.953,,,,,,,,24.0,29.0,,,,,112,0.8734323554509714,-0.9273757663600407
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:13:56,2,8,114,1,0,4,4,40,15,2,2,1,60.0,54.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,5.223,6.962,,,,,,,,24.0,29.0,,,,,113,1.0569582282489458,-1.4328248322055213
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:14:34,2,9,115,1,0,4,4,0,0,2,2,1,61.0,54.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,12.391,10.765,,,,,,,,24.0,29.0,,,,,114,1.046525734436688,-1.3138711784666426
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:14:52,2,9,116,1,0,4,4,15,0,2,2,2,61.0,55.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,16.329,12.545,,,,,,,,24.0,29.0,,,,,115,-0.8395338460194026,0.9648211371591087
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:15:22,2,9,117,1,0,4,4,15,15,2,2,1,62.0,55.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,10.307,8.289,,,,,,,,24.0,29.0,,,,,116,1.046525734436688,-1.3138711784666426
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:15:51,2,9,118,1,0,4,4,30,15,2,2,2,62.0,56.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,15.603,14.085,,,,,,,,24.0,29.0,,,,,117,-0.8395338460194026,0.9648211371591087
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:16:14,2,9,119,1,0,4,4,30,30,2,2,1,63.0,56.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,8.856,6.152,,,,,,,,24.0,29.0,,,,,118,1.046525734436688,-1.3138711784666426
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:16:33,2,9,120,1,0,5,4,40,30,1,1,1,64.0,56.0,,,0,0,0,0,,0,0,0,1,,,,,1,0,1,0,,,17.062,14.132,,,,,,,,24.0,29.0,,,,,119,1.2246435247677432,-1.225858771619048
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:18:13,2,10,121,1,0,5,4,0,0,1,1,1,65.0,56.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,38.604,77.86,,,,,,,,24.0,29.0,,,,,120,0.823322756247725,-1.1477880245978094
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:18:48,2,10,122,1,0,5,4,15,0,1,1,1,66.0,56.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,12.737,18.994,,,,,,,,24.0,29.0,,,,,121,0.8076425813460166,-1.0029188885138456
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:19:16,2,10,123,1,0,5,4,30,0,1,1,1,67.0,56.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,40.082,47.854,,,,,,,,24.0,29.0,,,,,122,0.792514446056435,-1.0220633882834231
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:19:57,2,10,124,1,0,5,4,40,0,1,1,2,67.0,57.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,1.522,1.969,,,,,,,,24.0,29.0,,,,,123,-1.3137239003801866,1.3305113850372907
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,1:20:28,2,10,125,1,0,6,4,40,15,2,2,1,68.0,57.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,20.288,16.913,,,,,,,,24.0,29.0,,,,,124,1.1334592699956054,-1.5126231732130984
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:00:00,1,1,1,0,0,0,0,0,0,2,2,2,0.0,1.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,67.049,65.086,,,,,,,,27.0,36.0,,,,,125,-0.9,0.9
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:01:17,1,1,2,0,0,0,0,0,15,2,2,1,1.0,1.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,16.07,13.652,,,,,,,,27.0,36.0,,,,,126,1.1222095152091922,-1.225261398486436
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:02:10,1,1,3,0,0,0,0,15,15,2,2,2,1.0,2.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,102.684,80.286,,,,,,,,27.0,36.0,,,,,127,-0.9,0.9
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:03:18,1,1,4,0,0,0,0,15,30,2,2,1,2.0,2.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,35.529,38.051,,,,,,,,27.0,36.0,,,,,128,1.1222095152091922,-1.225261398486436
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:04:07,1,1,5,0,0,0,0,30,30,2,2,2,2.0,3.0,,,0,1,0,1,,0,0,0,0,,,,,0,0,0,0,,,3.899,2.646,,,,,,,,27.0,36.0,,,,,129,-0.9,1.2
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:04:35,1,1,6,0,0,0,1,30,40,1,1,2,2.0,4.0,,,0,1,0,1,,0,0,0,0,,,,,0,0,0,0,,,5.739,3.781,,,,,,,,27.0,36.0,,,,,130,-1.2257897526280335,1.3860716148996741
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:05:38,1,2,7,0,0,0,1,0,0,1,1,2,2.0,5.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,6.351,9.351,,,,,,,,27.0,36.0,,,,,131,-1.3009028770020095,1.0569582282489458
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:06:04,1,2,8,0,0,0,1,0,15,1,1,2,2.0,6.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,0.978,0.715,,,,,,,,27.0,36.0,,,,,132,-1.5392234245124476,1.0362368286496288
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:06:29,1,2,9,0,0,0,1,0,30,1,1,2,2.0,7.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,48.241,54.018,,,,,,,,27.0,36.0,,,,,133,-1.1908148383393078,1.0161109528055996
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:07:24,1,2,10,0,0,0,2,0,40,2,2,2,2.0,8.0,,,0,0,0,0,,0,0,1,0,,,,,0,1,0,1,,,10.815,13.708,,,,,,,,27.0,36.0,,,,,134,-1.2590578071541814,1.189243981246714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:08:08,1,3,11,0,0,0,2,0,0,2,2,1,3.0,8.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,31.666,24.567,,,,,,,,27.0,36.0,,,,,135,1.1908148383393078,-1.0161109528055996
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:08:47,1,3,12,0,0,0,2,15,0,2,2,1,4.0,8.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,25.237,13.968,,,,,,,,27.0,36.0,,,,,136,1.1676867358370293,-1.0362368286496288
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:09:22,1,3,13,0,0,0,2,30,0,2,2,2,4.0,9.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,10.917,10.417,,,,,,,,27.0,36.0,,,,,137,-0.9366500714414469,0.8647840049309555
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:09:54,1,3,14,0,0,0,2,30,15,2,2,2,4.0,10.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,6.131,5.787,,,,,,,,27.0,36.0,,,,,138,-0.9553800565939331,0.8478301325315145
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:10:23,1,3,15,0,0,0,2,30,30,2,2,2,4.0,11.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,45.73,52.764,,,,,,,,27.0,36.0,,,,,139,-1.1366868911420664,0.8313635068409451
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:11:37,1,3,16,0,0,0,3,30,40,1,1,2,4.0,12.0,,,0,1,0,1,,0,0,0,0,,,,,0,0,0,0,,,24.25,5.878,,,,,,,,27.0,36.0,,,,,140,-1.31901294082819,1.280724287496461
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:13:51,1,4,17,0,0,0,3,0,0,1,1,1,5.0,12.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,41.312,46.71,,,,,,,,27.0,36.0,,,,,141,1.0124893229441452,-0.93334317566145
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:14:37,1,4,18,0,0,0,3,15,0,1,1,2,5.0,13.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,23.328,17.867,,,,,,,,27.0,36.0,,,,,142,-1.2141059468724085,0.9966181313229003
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:15:15,1,4,19,0,0,0,3,15,15,1,1,1,6.0,13.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,2.645,4.525,,,,,,,,27.0,36.0,,,,,143,1.0124893229441452,-0.8000084362812429
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:15:36,1,4,20,0,0,0,3,30,15,1,1,1,7.0,13.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,47.75,43.217,,,,,,,,27.0,36.0,,,,,144,0.993359411077425,-0.9513173071718594
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:16:17,1,4,21,0,0,1,3,40,15,2,2,1,8.0,13.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,48.066,85.982,,,,,,,,27.0,36.0,,,,,145,1.2024445971977051,-1.1110537027420964
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:17:47,1,5,22,0,0,1,3,0,0,2,2,1,9.0,13.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,15.47,16.945,,,,,,,,27.0,36.0,,,,,146,1.1908148383393078,-1.1546715372790903
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:18:41,1,5,23,0,0,1,3,15,0,2,2,2,9.0,14.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,7.332,8.872,,,,,,,,27.0,36.0,,,,,147,-0.9553800565939331,0.8478301325315145
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:19:18,1,5,24,0,0,1,3,15,15,2,2,1,10.0,14.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,126.424,136.627,,,,,,,,27.0,36.0,,,,,148,1.1908148383393078,-1.0161109528055996
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:21:19,1,5,25,0,0,1,3,30,15,2,2,2,10.0,15.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,19.709,15.493,,,,,,,,27.0,36.0,,,,,149,-0.9553800565939331,0.8478301325315145
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:22:24,1,5,26,0,0,1,3,30,30,2,2,2,10.0,16.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,11.439,10.164,,,,,,,,27.0,36.0,,,,,150,-0.9743030495503426,0.8313635068409451
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:22:56,1,5,27,0,0,1,3,30,40,2,2,1,11.0,16.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,11.956,11.33,,,,,,,,27.0,36.0,,,,,151,1.2725701263541433,-1.046525734436688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:23:48,1,5,28,0,0,1,3,40,40,2,2,2,11.0,17.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,24.45,15.053,,,,,,,,27.0,36.0,,,,,152,-1.0697417611576645,0.9181714215347936
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:24:25,1,5,29,0,0,1,4,40,-1,1,1,2,11.0,18.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,15.247,13.801,,,,,,,,27.0,36.0,,,,,153,-1.4306116449711437,1.1110537027420966
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:27:21,1,6,30,0,0,1,4,0,0,1,1,1,12.0,18.0,,,1,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,4.439,6.082,,,,,,,,27.0,36.0,,,,,154,1.3499857639255268,-0.8000084362812429
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:27:37,1,6,31,0,0,1,4,15,0,1,1,2,12.0,19.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,13.67,20.202,,,,,,,,27.0,36.0,,,,,155,-1.3796658487186457,0.9966181313229003
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:28:09,1,6,32,0,0,1,4,15,15,1,1,1,13.0,19.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,29.176,23.938,,,,,,,,27.0,36.0,,,,,156,1.0124893229441452,-0.93334317566145
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:28:40,1,6,33,0,0,1,4,30,15,1,1,1,14.0,19.0,,,1,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,3.805,4.61,,,,,,,,27.0,36.0,,,,,157,1.3244792147699,-0.8154148347187365
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:28:57,1,6,34,0,0,1,4,40,15,1,1,2,14.0,20.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,11.963,18.735,,,,,,,,27.0,36.0,,,,,158,-1.2491885856797396,1.0675284344400762
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:29:19,1,6,35,0,0,2,4,40,30,2,2,1,15.0,20.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,30.097,25.843,,,,,,,,27.0,36.0,,,,,159,1.2842329988390027,-1.3009028770020095
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:30:09,1,7,36,0,0,2,4,0,0,2,2,2,15.0,21.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,4.673,4.668,,,,,,,,27.0,36.0,,,,,160,-1.1366868911420664,0.8313635068409451
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:30:52,1,7,37,0,0,2,4,0,15,2,2,1,16.0,21.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,40.348,40.212,,,,,,,,27.0,36.0,,,,,161,1.2141059468724085,-0.9966181313229003
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:31:53,1,7,38,0,0,2,4,15,15,2,2,2,16.0,22.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,10.457,7.49,,,,,,,,27.0,36.0,,,,,162,-0.9743030495503426,0.8313635068409451
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:32:25,1,7,39,0,0,2,4,15,30,2,2,2,16.0,23.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,39.3,40.504,,,,,,,,27.0,36.0,,,,,163,-1.1589193129236626,0.8154148347187365
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:33:09,1,7,40,0,0,2,4,15,40,2,2,1,17.0,23.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,32.732,31.336,,,,,,,,27.0,36.0,,,,,164,1.29586630539922,-1.1660192305825037
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:34:14,1,7,41,0,0,2,5,30,40,1,1,2,17.0,24.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,81.813,97.264,,,,,,,,27.0,36.0,,,,,165,-1.3758478611628515,1.0569582282489458
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:37:26,1,8,42,0,0,2,5,0,0,1,1,2,17.0,25.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,3.635,3.285,,,,,,,,27.0,36.0,,,,,166,-1.2374869502650665,0.9777880887881858
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:37:51,1,8,43,0,0,2,5,0,15,1,1,2,17.0,26.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,9.263,12.048,,,,,,,,27.0,36.0,,,,,167,-1.6620768053584045,0.9596427763493516
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:38:17,1,8,44,0,0,2,5,0,30,1,1,1,18.0,26.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,3.623,4.234,,,,,,,,27.0,36.0,,,,,168,1.050736089959184,-0.7708881494985717
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:38:42,1,8,45,0,0,2,5,15,30,1,1,1,19.0,26.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,33.448,52.609,,,,,,,,27.0,36.0,,,,,169,1.0316338791879753,-0.7851622715585603
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:39:24,1,8,46,0,0,2,5,30,30,1,1,2,19.0,27.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,10.053,21.486,,,,,,,,27.0,36.0,,,,,170,-1.4062351707557572,0.9777880887881858
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:39:50,1,8,47,0,0,2,5,30,40,1,1,1,20.0,27.0,,,0,0,0,0,,0,0,0,0,,,,,0,1,0,0,,,12.208,15.825,,,,,,,,27.0,36.0,,,,,171,1.0791924061321554,-0.823322756247725
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:40:12,1,8,48,0,0,2,5,40,40,1,1,1,21.0,27.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,12.902,14.037,,,,,,,,27.0,36.0,,,,,172,1.1072649012641518,-1.0292195747286061
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:40:35,1,8,49,0,0,2,5,-1,40,1,1,2,21.0,28.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,2.74,2.325,,,,,,,,27.0,36.0,,,,,173,-1.828301439934112,1.1562066370506459
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:41:03,1,8,50,0,0,2,5,40,40,1,1,2,21.0,29.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,9.79,10.407,,,,,,,,27.0,36.0,,,,,174,-1.661631825402762,1.190814838339308
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:41:34,1,8,51,0,0,2,5,40,-1,1,1,1,22.0,29.0,,,0,0,1,0,,0,0,0,0,,,,,0,1,0,0,,,0.0,0.0,,,,,,,,27.0,36.0,,,,,175,1.2533909410219575,-1.0029188885138456
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:42:01,1,8,52,0,0,2,5,40,40,1,1,1,23.0,29.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,6.907,13.978,,,,,,,,27.0,36.0,,,,,176,1.2763052707423954,-1.0697417611576645
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:42:22,1,8,53,0,0,3,5,-1,40,2,2,1,24.0,29.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,15.466,12.277,,,,,,,,27.0,36.0,,,,,177,1.5507194812496323,-1.4306116449711437
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:43:09,1,9,54,0,0,3,5,0,0,2,2,2,24.0,30.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,30.438,21.909,,,,,,,,27.0,36.0,,,,,178,-0.9743030495503426,0.8313635068409451
