match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2,mmtm1,mmtm2,new_mmtm1,new_mmtm2
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:13:58,1,5,23,0,0,2,2,0,0,2,2,2,12,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.729,6.59,3,105.0,BC,NCTL,ND,2835,1365,25,28,8,15,,,523,-1.0471758556735795,1.0471758556735795,-0.8422615567391364,0.8515453619904574,-0.4211307783695682,0.4257726809952287
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:14:34,1,5,24,0,0,2,2,0,15,2,1,2,12,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,0.826,1,126.0,W,CTL,,2835,1365,25,28,8,15,,,524,-1.0665203449017728,1.318786059228586,-1.7224743048411528,1.9819702539675772,-0.8612371524205764,5.890985126983789
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:14:53,1,5,25,0,0,2,2,0,30,2,2,2,12,13,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.972,7.004,3,102.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,525,-0.9366500714414469,0.8647840049309555,-2.2781144088721104,2.408343990745136,-1.1390572044360552,1.204171995372568
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:15:26,1,5,26,0,0,2,2,0,40,2,1,2,12,14,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728,0.712,1,130.0,C,NCTL,,2835,1365,25,28,8,15,,,526,-1.3034189300161214,1.4550414705367365,-3.0776162155719717,3.3306616564343607,-1.5388081077859859,8.36533082821718
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:16:59,1,6,27,0,0,2,3,0,0,1,2,2,12,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.633,5.491,0,,C,CTL,D,2835,1365,25,28,8,15,,,527,-1.509047337322331,1.0569582282489458,-1.9255573995503559,1.5077142668878156,-0.9627786997751779,0.7538571334439078
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:17:23,1,6,28,0,0,2,3,0,15,1,1,1,13,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.571,14.061,3,128.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,528,0.9553800565939332,-0.8478301325315145,-0.5442455540248219,0.3263789191686455,-0.27212277701241094,0.16318945958432274
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:17:47,1,6,29,0,0,2,3,15,15,1,1,2,13,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.743,20.715,6,118.0,W,CTL,ND,2835,1365,25,28,8,15,,,529,-1.1447945317617685,1.0569582282489458,-1.5686533954194304,1.3111423860754856,-0.7843266977097152,0.6555711930377428
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:18:19,1,6,30,0,0,2,3,15,30,1,2,2,13,17,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.227,58.198,16,91.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,530,-1.1676867358370293,1.0362368286496288,-2.3893552285573,2.0573555456433272,-1.19467761427865,1.0286777728216636
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:19:46,1,6,31,0,0,2,3,15,40,1,1,1,14,17,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,1,26.719,33.625,7,125.0,B,CTL,ND,2835,1365,25,28,8,15,,,531,1.0220633882834231,-0.8734323554509714,-0.8387683347527577,0.7288377545523493,-0.41938416737637885,2.6644188772761743
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:20:33,1,6,32,0,0,2,3,30,40,1,1,1,15,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.709,0.913,1,132.0,W,CTL,,2835,1365,25,28,8,15,,,532,1.400981453278912,-0.9366500714414469,0.747748017357966,-0.3690306574640728,3.973874008678983,-0.1845153287320364
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:20:54,1,6,33,0,0,2,3,40,40,1,2,1,16,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.876,67.616,9,92.0,BC,NCTL,D,2835,1365,25,28,8,15,,,533,1.2718491643247625,-1.1819593457050803,1.854195905783237,-1.4693607107154556,0.9270979528916184,-0.7346803553577278
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:21:51,1,6,34,0,0,2,3,-1,40,1,2,2,16,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,12.182,2,89.0,W,NCTL,ND,2835,1365,25,28,8,15,,,534,-1.537867918422433,1.3074621525260344,-0.09381869503065543,0.16312288040648149,-0.046909347515327715,0.08156144020324074
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:22:45,1,6,35,0,0,2,3,40,40,1,2,1,17,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101,1.579,1,107.0,W,CTL,,2835,1365,25,28,8,15,,,535,1.1705004367945722,-1.0979595251894734,1.0974343636379604,-0.9709192981920425,0.5487171818189802,-0.48545964909602124
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:23:41,1,6,36,0,0,2,3,-1,40,1,1,2,17,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.979,10.399,2,120.0,BW,CTL,ND,2835,1365,25,28,8,15,,,536,-1.661631825402762,1.4198544136560252,-0.8069490836320495,0.6637017039249237,-0.40347454181602477,0.33185085196246183
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:24:05,1,6,37,0,0,2,3,40,40,1,2,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.624,16.332,4,102.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,537,-1.531922261249059,1.4518056295178756,-2.160374839480452,1.968697036260432,-1.080187419740226,0.984348518130216
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:24:46,1,6,38,0,0,2,3,40,-1,1,2,2,17,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,19.442,20.27,4,82.0,BW,NCTL,D,2835,1365,25,28,8,15,,,538,-1.813069641733168,2.0219318932237256,-3.4955712584483045,3.5551546866937036,-1.7477856292241523,1.7775773433468518
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:25:38,1,7,39,0,0,2,4,0,0,2,1,1,18,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.57,46.267,12,131.0,BC,NCTL,D,2835,1365,25,28,8,15,,,539,1.0437449097870188,-1.0291781688569068,0.5706707834511549,-0.5480403023832434,0.2853353917255774,-0.2740201511916217
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:26:19,1,7,40,0,0,2,4,15,0,2,1,2,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752,7.593,1,126.0,C,CTL,ND,2835,1365,25,28,8,15,,,540,-1.122399490811251,0.996047701100662,-0.6779606377835194,0.5692334844499025,-0.3389803188917597,0.28461674222495126
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:26:43,1,7,41,0,0,2,4,15,15,2,1,2,18,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,0.745,1,115.0,W,CTL,,2835,1365,25,28,8,15,,,541,-1.1719245480422835,1.2771132170711013,-1.6999208236396774,1.7204327005111497,-0.8499604118198387,6.360216350255575
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:27:06,1,7,42,0,0,2,4,15,30,2,1,2,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.429,4.271,1,126.0,C,NCTL,ND,2835,1365,25,28,8,15,,,542,-1.1492470437982247,0.943377671585461,-2.473146712408193,2.2832520059651964,-1.2365733562040966,3.541626002982598
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:27:44,1,7,43,0,0,2,4,15,40,2,1,2,18,25,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,0.896,1,134.0,C,NCTL,,2835,1365,25,28,8,15,,,543,-1.2503158100412344,1.2698736021318062,-3.1764044063152057,3.048072052326857,-1.5882022031576029,8.824036026163428
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:29:30,1,8,44,0,0,2,5,0,0,1,1,2,18,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.382,34.006,8,127.0,C,NCTL,D,2835,1365,25,28,8,15,,,544,-1.4062351707557572,0.9777880887881858,-1.8361147607584503,1.3902997833154442,-0.9180573803792251,0.6951498916577221
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:30:02,1,8,45,0,0,2,5,0,15,1,1,1,19,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788,1.102,1,125.0,W,CTL,,2835,1365,25,28,8,15,,,545,1.3755118389173002,-0.7851622715585603,-0.054455774570346005,0.2976042883915121,2.0727721127148273,2.548802144195756
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:30:20,1,8,46,0,0,2,5,15,15,1,2,2,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.762,7.671,2,97.0,BC,NCTL,D,2835,1365,25,28,8,15,,,546,-1.2374869502650665,0.9777880887881858,-1.279897150143212,1.2095625416329037,-0.639948575071606,0.6047812708164518
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:30:51,1,8,47,0,0,2,5,15,30,1,1,2,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44,10.829,2,124.0,C,CTL,D,2835,1365,25,28,8,15,,,547,-1.2608858523408588,0.9596427763493516,-2.257670755123252,1.9016510309468957,-1.128835377561626,3.350825515473448
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:31:24,1,8,48,0,0,2,5,15,40,1,1,1,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.096,7.158,1,112.0,W,NCTL,ND,2835,1365,25,28,8,15,,,548,1.0979595251894734,-0.8076425813460166,-0.6603162268179252,0.6733647306839701,-0.3301581134089626,3.6366823653419846
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:31:42,1,8,49,0,0,2,5,30,40,1,2,2,20,29,2,2,0,0,0,1,F,0,0,0,0,0,1,0,1,0,1,0,1,0,0,14.576,15.668,4,96.0,B,NCTL,D,2835,1365,25,28,8,15,,,549,-1.3758478611628515,1.441306674884926,-1.890102655683407,1.9657236544342673,-0.9450513278417035,0.9828618272171337
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:34:02,2,1,50,0,1,0,0,0,0,2,1,2,20,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0.599,1,119.0,W,CTL,,2835,1365,25,28,8,15,,,550,-1.1739101433396115,1.3479659474164534,-1.3290592172304114,1.5093223708856556,-0.6645296086152057,5.654661185442828
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:34:20,2,1,51,0,1,0,0,0,15,2,1,2,20,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351,0.657,1,126.0,C,CTL,,2835,1365,25,28,8,15,,,551,-1.209756657068528,1.0526631516871805,-2.244829016195841,2.2281245960401184,-1.1224145080979204,1.1140622980200592
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:34:40,2,1,52,0,1,0,0,0,30,2,1,2,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.267,4.759,1,118.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,552,-0.9838183067981224,0.823322756247725,-2.732092902472855,2.558587936424427,-1.3660464512364274,3.9792939682122137
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:34:59,2,1,53,0,1,0,0,0,40,2,1,2,20,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.285,8.659,1,126.0,C,NCTL,ND,2835,1365,25,28,8,15,,,553,-1.2048157057621978,0.9721556813872204,-3.3325717976318847,2.964785969831614,-1.6662858988159424,5.082392984915807
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:35:44,2,2,54,0,1,0,1,0,0,1,1,1,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019,6.263,1,123.0,BC,NCTL,D,2835,1365,25,28,8,15,,,554,0.9838183067981224,-0.823322756247725,0.5328037586592638,-0.42208260728462804,0.2664018793296319,-0.21104130364231402
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:36:02,2,2,55,0,1,0,1,15,0,1,2,1,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,5.187,1,85.0,W,CTL,D,2835,1365,25,28,8,15,,,555,0.9648211371591084,-0.8395338460194026,1.3797691216263308,-1.1682521110934911,0.6898845608131654,-0.5841260555467456
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:36:29,2,2,56,0,1,0,1,30,0,1,2,1,23,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.291,15.717,3,92.0,C,NCTL,D,2835,1365,25,28,8,15,,,556,0.9459872484959828,-0.998956382871384,2.020552520876314,-1.9087920418158166,1.010276260438157,-0.9543960209079083
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:37:00,2,2,57,0,1,0,1,40,0,1,1,2,23,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.283,9.139,2,126.0,W,CTL,ND,2835,1365,25,28,8,15,,,557,-1.3531986799310314,1.1222095152091922,0.22040920556434318,-0.3643592216774316,0.11020460278217159,-0.1821796108387158
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:37:21,2,2,58,0,1,0,1,40,15,1,1,2,23,35,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.867,17.96,4,111.0,W,CTL,ND,2835,1365,25,28,8,15,,,558,-1.2725701263541431,1.1562066370506456,-1.1009152644644864,0.8724433898889743,-0.5504576322322432,0.43622169494448715
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:38:01,2,2,59,0,1,0,1,40,30,1,2,1,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.715,21.633,5,87.0,BW,NCTL,D,2835,1365,25,28,8,15,,,559,1.1072649012641518,-0.9743030495503427,0.24987123120394694,-0.29484345431933856,0.12493561560197347,1.8525782728403306
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:38:51,2,3,60,0,1,1,1,0,0,2,2,2,24,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.418,4.119,1,100.0,BC,NCTL,ND,2835,1365,25,28,8,15,,,560,-1.1036517899119798,0.8562483281754719,-1.0698353960643125,0.8163456057747029,-0.5349176980321563,0.40817280288735147
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:39:25,2,3,61,0,1,1,1,0,15,2,2,2,24,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.187,6.132,1,102.0,B,NCTL,ND,2835,1365,25,28,8,15,,,561,-1.2652316903871264,0.9610121414487924,-2.0984203345995196,1.5967827384830313,-1.0492101672997598,0.7983913692415157
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:39:59,2,3,62,0,1,1,1,0,30,2,1,2,24,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0.605,1,138.0,C,CTL,,2835,1365,25,28,8,15,,,562,-1.1707247130074991,1.2541790379327145,-2.8049761128065644,2.4977546850582018,-1.4024880564032822,7.9488773425291015
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:40:19,2,3,63,0,1,1,1,0,40,2,1,2,24,39,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267,0.621,1,133.0,W,CTL,,2835,1365,25,28,8,15,,,563,-1.315399342375296,1.3439947338581322,-3.4999169355256337,3.28924803850173,-1.7499584677628168,9.244624019250864
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:41:51,2,4,64,0,1,1,2,0,0,1,1,1,25,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,1.388,1,120.0,C,NCTL,,2835,1365,25,28,8,15,,,564,1.3117577423974962,-0.823322756247725,0.838095492623517,-0.3781714413216206,3.0190477463117587,-0.1890857206608103
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:42:07,2,4,65,0,1,1,2,15,0,1,1,1,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.515,15.379,3,118.0,C,NCTL,ND,2835,1365,25,28,8,15,,,565,0.9648211371591084,-0.8395338460194026,1.6175305631029184,-1.1340540606559226,0.8087652815514592,-0.5670270303279613
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:42:31,2,4,66,0,1,1,2,30,0,1,1,1,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.322,4.753,1,120.0,BW,NCTL,D,2835,1365,25,28,8,15,,,566,0.9459872484959828,-0.8562483281754719,2.205721317682466,-1.739450518659611,1.102860658841233,-0.8697252593298055
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:42:47,2,4,67,0,1,1,2,40,0,1,2,1,28,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.933,5.697,1,78.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,567,0.9743030495503426,-1.0711999917905926,2.692120538998738,-2.4258854178366587,1.346060269499369,-1.2129427089183293
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:43:28,2,5,68,0,1,2,2,0,0,2,2,1,29,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.437,30.389,8,101.0,BC,NCTL,ND,2835,1365,25,28,8,15,,,568,1.1562066370506456,-1.1892337891326,1.5205455327031423,-1.5175416792550926,0.7602727663515711,-0.7587708396275463
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:44:13,2,5,69,0,1,2,2,15,0,2,1,2,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,3.547,1,127.0,C,NCTL,D,2835,1365,25,28,8,15,,,569,-1.1007097911263506,1.0366839208069047,0.08349226043858304,-0.14517872734045612,0.04174613021929152,-0.07258936367022806
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:44:50,2,5,70,0,1,2,2,15,15,2,1,1,30,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.715,12.803,2,116.0,W,CTL,D,2835,1365,25,28,8,15,,,570,1.003732951209168,-1.051224171349605,1.068756789019138,-1.1642894778876622,0.534378394509569,-0.5821447389438311
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:45:18,2,5,71,0,1,2,2,30,15,2,2,2,30,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.838,4.789,1,93.0,W,CTL,D,2835,1365,25,28,8,15,,,571,-1.0819383940867142,0.8734323554509714,-0.24958976988572923,-0.03331720164973706,-0.12479488494286461,-0.01665860082486853
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:45:54,2,5,72,0,1,2,2,30,30,2,1,2,30,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,1.129,1,130.0,C,CTL,,2835,1365,25,28,8,15,,,572,-1.0930849605935766,1.2748080610804584,-1.2874656688271944,1.2488605983458954,-0.6437328344135972,6.024430299172948
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:46:15,2,5,73,0,1,2,2,30,40,2,2,2,30,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.177,16.791,5,99.0,BW,CTL,D,2835,1365,25,28,8,15,,,573,-1.0124893229441452,0.8821882069102339,-2.0151685940043143,1.8548018188490405,-1.0075842970021571,3.22740090942452
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:48:00,2,6,74,0,1,2,3,0,0,1,2,2,30,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.301,26.461,6,98.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,574,-1.366414314997392,1.0062833687472197,-1.6391377274364924,1.257303498248939,-0.8195688637182462,0.6286517491244695
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:48:40,2,6,75,0,1,2,3,0,15,1,1,1,31,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.936,2.384,1,130.0,W,CTL,,2835,1365,25,28,8,15,,,575,1.184738967067851,-0.6848466465734637,-0.0918227786215724,0.2943423024212267,2.154088610689214,2.4471711512106133
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:49:16,2,6,76,0,1,2,3,15,15,1,2,2,31,45,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.604,21.773,6,88.0,C,NCTL,ND,2835,1365,25,28,8,15,,,576,-1.2024445971977051,1.0062833687472197,-1.273956249091978,1.2355173843639113,-0.636978124545989,0.6177586921819557
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:49:59,2,6,77,0,1,2,3,15,30,1,1,2,31,46,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.488,12.948,4,122.0,C,NCTL,ND,2835,1365,25,28,8,15,,,577,-1.2257897526280337,0.9871187105340204,-2.2179478770195757,1.9493406169749685,-1.1089739385097879,3.274670308487484
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:50:36,2,6,78,0,1,2,3,15,40,1,2,2,31,47,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,109.008,117.87,30,94.0,C,NCTL,D,2835,1365,25,28,8,15,,,578,-1.4857524460523115,1.3856058447349084,-3.213091989486717,2.9037538437079093,-1.6065459947433585,1.4518769218539547
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:52:22,2,7,79,0,1,2,4,0,0,2,2,1,32,47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.903,12.746,2,90.0,BC,NCTL,ND,2835,1365,25,28,8,15,,,579,1.071955536139742,-0.8312011345477673,0.6371108216772656,-0.4382207856601546,0.3185554108386328,-0.2191103928300773
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:53:02,2,7,80,0,1,2,4,15,0,2,1,2,32,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.976,1,126.0,W,CTL,,2835,1365,25,28,8,15,,,580,-1.185599924673016,1.2239683564296644,-0.6894175178474953,0.8826816653993697,-0.34470875892374764,5.941340832699685
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:53:26,2,7,81,0,1,2,4,15,15,2,1,2,32,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.195,16.677,3,120.0,W,CTL,ND,2835,1365,25,28,8,15,,,581,-1.182427914237829,0.9168621185303614,-1.7193468170006025,1.6042952907461623,-0.8596734085003013,3.2021476453730813
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:53:55,2,7,82,0,1,2,4,15,30,2,1,2,32,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.582,1,131.0,W,CTL,,2835,1365,25,28,8,15,,,582,-1.275308831197559,1.212195709611546,-2.614337478648956,2.4616221383224244,-1.307168739324478,8.530811069161212
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,0:54:22,2,7,83,0,1,2,4,15,40,2,2,2,32,51,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.261,12.043,1,103.0,BW,NCTL,D,2835,1365,25,28,8,15,,,583,-1.291809051474844,0.8000084362812429,-3.3278571270595734,2.717121685232653,-1.6639285635297867,5.558560842616327
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:56:34,2,8,84,0,1,2,5,0,0,1,1,2,32,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.074,18.793,4,119.0,C,CTL,D,2835,1365,25,28,8,15,,,584,-1.29586630539922,0.9337382992045872,-1.7462427922608077,1.3014607320638907,-0.8731213961304038,3.0507303660319454
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:57:00,2,8,85,0,1,2,5,0,15,1,2,1,33,52,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.102,12.381,3,91.0,W,CTL,ND,2835,1365,25,28,8,15,,,585,1.0791924061321554,-0.7505612487610567,-0.2807828479133583,0.2630173885069853,-0.14039142395667914,3.4315086942534925
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:57:30,2,8,86,0,1,2,5,15,15,1,2,1,34,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.909,13.794,3,99.0,C,NCTL,ND,2835,1365,25,28,8,15,,,586,1.060254249872089,-0.8912956492407424,0.8415803480441464,-0.6864575011101064,0.4207901740220732,-0.3432287505550532
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:58:22,2,8,87,0,1,2,5,30,15,1,1,1,35,52,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.641,19.218,5,119.0,C,NCTL,ND,2835,1365,25,28,8,15,,,587,1.041193739744299,-0.777953198411396,1.6966171738185856,-1.3125668378211865,0.8483085869092928,1.3437165810894067
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:58:44,2,8,88,0,1,2,5,40,15,1,2,1,36,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.008,5.428,1,103.0,BC,NCTL,ND,2835,1365,25,28,8,15,,,588,1.0697417611576645,-0.8313635068409451,2.391068544699973,-1.8535915879696427,1.1955342723499864,-0.9267957939848214
