match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:26:36,3,6,121,0,2,2,3,15,0,2,2,2,49,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.276,12.65,3,96.0,B,NCTL,ND,2835,1365,25,28,8,15,,,621,-1.3449499438645027,0.9273757663600407
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:27:17,3,6,122,0,2,2,3,15,15,2,1,2,49,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.929,6.006,1,109.0,W,NCTL,ND,2835,1365,25,28,8,15,,,622,-1.3612746412597398,1.0572046131017336
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:27:41,3,6,123,0,2,2,3,15,30,2,1,2,49,74,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.742,17.716,5,132.0,C,NCTL,ND,2835,1365,25,28,8,15,,,623,-1.1878409696055343,0.8910460381497906
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:28:12,3,6,124,0,2,2,3,15,40,2,2,2,49,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101.61,126.062,27,101.0,BC,NCTL,D,2835,1365,25,28,8,15,,,624,-1.4531380477868507,0.9181714215347936
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:29:39,3,7,125,0,2,2,4,0,0,1,1,2,49,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.735,17.91,4,125.0,C,CTL,D,2835,1365,25,28,8,15,,,625,-1.6733540991533693,1.0675284344400762
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:30:13,3,7,126,0,2,2,4,0,15,1,1,2,49,77,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.247,8.071,2,118.0,C,NCTL,ND,2835,1365,25,28,8,15,,,626,-1.4928292754206445,1.046525734436688
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:30:48,3,7,127,0,2,2,4,0,30,1,2,1,50,77,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38.706,47.026,11,88.0,C,NCTL,D,2835,1365,25,28,8,15,,,627,1.237600778083444,-0.8395338460194026
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:31:52,3,7,128,0,2,2,4,15,30,1,2,2,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.764,32.234,8,82.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,628,-1.4928292754206445,1.046525734436688
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:32:53,3,7,129,0,2,2,4,15,40,1,2,2,50,79,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,16.191,13.315,2,94.0,BC,NCTL,,2835,1365,25,28,8,15,,,629,-1.9642490951712197,1.6027504941583142
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:35:02,3,8,130,0,2,2,5,0,0,2,2,2,50,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.826,18.539,5,103.0,BC,CTL,ND,2835,1365,25,28,8,15,,,630,-1.4438675744306846,0.8395338460194026
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:35:40,3,8,131,0,2,2,5,0,15,2,2,2,50,81,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,45.494,40.42,9,91.0,B,CTL,ND,2835,1365,25,28,8,15,,,631,-1.2533909410219575,0.823322756247725
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:36:39,3,8,132,0,2,2,5,0,30,2,1,2,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.928,27.193,7,132.0,C,NCTL,D,2835,1365,25,28,8,15,,,632,-1.26877048465879,0.8076425813460166
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:37:17,3,8,133,0,2,2,5,0,40,2,2,1,51,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.251,3.098,2,93.0,BW,NCTL,ND,2835,1365,25,28,8,15,,,633,1.3364540711799515,-0.9807046699882933
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,25:37:54,3,8,134,0,2,2,5,15,40,2,1,2,51,83,2,2,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.599,21.189,5,110.0,W,CTL,D,2835,1365,25,28,8,15,,,634,-1.547081305043501,1.0291385003389784
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:00:00,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.121,4.011,1,86.0,B,NCTL,D,1195,4375,24,28,6,3,,,635,0.9,-1.05
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:00:41,1,1,2,0,0,0,0,15,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.312,3.877,1,92.0,B,NCTL,D,1195,4375,24,28,6,3,,,636,0.8821882069102339,-1.0711999917905926
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:01:09,1,1,3,0,0,0,0,30,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.046,8.669,1,102.0,W,CTL,ND,1195,4375,24,28,6,3,,,637,0.8647840049309555,-0.9366500714414469
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:01:29,1,1,4,0,0,0,0,40,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.162,6.163,1,120.0,BW,CTL,ND,1195,4375,24,28,6,3,,,638,0.8910460381497906,-1.0029188885138456
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:02:42,1,2,5,0,0,1,0,0,0,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.342,2.573,1,112.0,BW,NCTL,,1195,4375,24,28,6,3,,,639,-1.0034561676309433,1.0868462942661896
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:03:10,1,2,6,0,0,1,0,0,15,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.974,7.806,3,123.0,C,NCTL,ND,1195,4375,24,28,6,3,,,640,-1.0492537688480776,1.092051352475185
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:03:49,1,2,7,0,0,1,0,0,30,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.246,13.794,3,123.0,W,CTL,D,1195,4375,24,28,6,3,,,641,-1.1808620495223368,1.0308620495223366
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:04:13,1,2,8,0,0,1,0,0,40,2,2,2,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.828,12.621,3,104.0,W,NCTL,ND,1195,4375,24,28,6,3,,,642,-1.12562466001896,0.9273757663600407
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:04:57,1,3,9,0,0,1,1,0,0,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.138,6.177,1,100.0,BC,NCTL,D,1195,4375,24,28,6,3,,,643,0.9,-0.9
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:05:29,1,3,10,0,0,1,1,15,0,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.927,4.275,1,114.0,C,NCTL,ND,1195,4375,24,28,6,3,,,644,1.0110353058012913,-1.0522740121416008
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:05:59,1,3,11,0,0,1,1,30,0,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.757,9.224,3,95.0,BC,NCTL,D,1195,4375,24,28,6,3,,,645,0.8647840049309555,-1.092758416681688
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:06:30,1,3,12,0,0,1,1,40,0,1,1,1,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.291,24.933,7,117.0,W,NCTL,D,1195,4375,24,28,6,3,,,646,0.8910460381497906,-1.0029188885138456
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:08:24,1,4,13,0,0,2,1,0,0,2,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.402,7.535,2,108.0,BW,NCTL,D,1195,4375,24,28,6,3,,,647,0.9237412373445925,-1.0005068213782498
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:08:53,1,4,14,0,0,2,1,15,0,2,2,1,10,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.94,1.038,0,,C,NCTL,,1195,4375,24,28,6,3,,,648,1.0362368286496288,-1.5392234245124476
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:09:31,1,4,15,0,0,2,1,30,0,2,1,2,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.78,18.968,5,128.0,BC,NCTL,D,1195,4375,24,28,6,3,,,649,-0.969924091314436,0.9743030495503426
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:10:03,1,4,16,0,0,2,1,30,15,2,1,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.898,9.751,1,122.0,W,CTL,D,1195,4375,24,28,6,3,,,650,-0.8478301325315145,0.9553800565939331
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:10:25,1,4,17,0,0,2,1,30,30,2,2,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22.463,17.925,6,112.0,W,CTL,ND,1195,4375,24,28,6,3,,,651,0.9231658966700828,-1.1559920134602342
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:11:15,1,4,18,0,0,2,1,40,30,2,1,2,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38.64,43.183,11,127.0,C,NCTL,D,1195,4375,24,28,6,3,,,652,-1.0395537111747557,1.0029188885138456
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:12:03,1,4,19,0,0,2,1,40,40,2,1,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104,5.347,1,125.0,BW,NCTL,D,1195,4375,24,28,6,3,,,653,-0.9553800565939331,1.0316338791879753
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:12:30,1,4,20,0,0,2,1,40,-1,2,2,1,12,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.568,16.514,4,121.0,BC,NCTL,ND,1195,4375,24,28,6,3,,,654,1.2491885856797396,-1.29586630539922
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:13:31,1,4,21,0,0,2,1,40,40,2,1,2,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0.943,1,126.0,C,NCTL,,1195,4375,24,28,6,3,,,655,-1.050736089959184,1.5009249394503832
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:13:52,1,4,22,0,0,2,1,40,-1,2,2,2,12,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.193,15.082,5,101.0,W,NCTL,ND,1195,4375,24,28,6,3,,,656,-1.3025964405183568,1.1528142375981452
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:14:41,1,5,23,0,0,2,2,0,0,1,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327,4.714,1,97.0,W,NCTL,D,1195,4375,24,28,6,3,,,657,0.9,-0.9
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:15:00,1,5,24,0,0,2,2,15,0,1,1,1,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.137,7.568,1,104.0,C,CTL,D,1195,4375,24,28,6,3,,,658,0.8821882069102339,-0.9181714215347936
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:15:17,1,5,25,0,0,2,2,30,0,1,1,1,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.913,25.23,7,130.0,BC,CTL,ND,1195,4375,24,28,6,3,,,659,0.8647840049309555,-1.092758416681688
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:15:47,1,5,26,0,0,2,2,40,0,1,1,1,16,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.802,8.942,3,114.0,C,NCTL,ND,1195,4375,24,28,6,3,,,660,0.8910460381497906,-1.0029188885138456
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:17:28,1,6,27,0,0,3,2,0,0,2,1,1,17,10,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.825,4.702,2,120.0,W,NCTL,ND,1195,4375,24,28,6,3,,,661,0.9019900026540119,-0.976947995809432
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:17:45,1,6,28,0,0,3,2,15,0,2,1,2,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,4.681,1,124.0,C,NCTL,D,1195,4375,24,28,6,3,,,662,-1.0054729922757175,1.1330204098736012
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:18:02,1,6,29,0,0,3,2,15,15,2,1,1,18,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.535,1.641,2,127.0,C,NCTL,,1195,4375,24,28,6,3,,,663,0.892031132267124,-1.1222698595627736
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:18:43,1,6,30,0,0,3,2,30,15,2,2,1,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.615,17.285,4,96.0,BC,NCTL,ND,1195,4375,24,28,6,3,,,664,1.0362368286496288,-1.1676867358370293
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:19:45,1,6,31,0,0,3,2,40,15,2,1,2,19,12,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,21.853,13.534,5,111.0,W,CTL,ND,1195,4375,24,28,6,3,,,665,-1.0475445344137855,1.2258040471467675
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:20:19,1,6,32,0,0,3,2,40,30,2,2,2,19,13,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,18.443,21.823,5,89.0,W,CTL,D,1195,4375,24,28,6,3,,,666,-0.9366500714414469,1.050736089959184
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:21:11,1,6,33,0,0,3,2,40,40,2,1,2,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.217,2.317,1,132.0,C,NCTL,ND,1195,4375,24,28,6,3,,,667,-1.2282693018763187,1.3216810635946734
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:21:32,1,6,34,0,0,3,2,40,-1,2,2,1,20,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.924,6.05,0,,BW,CTL,ND,1195,4375,24,28,6,3,,,668,1.134487278219059,-1.6048845023863036
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:22:12,1,6,35,0,0,3,2,40,40,2,1,2,20,15,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.044,11.819,3,118.0,W,NCTL,ND,1195,4375,24,28,6,3,,,669,-1.281966053933627,1.3666640633462128
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:22:40,1,6,36,0,0,3,2,40,-1,2,1,2,20,16,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31,7.44,3,121.0,C,NCTL,ND,1195,4375,24,28,6,3,,,670,-1.161699065718566,1.1963749142899887
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:23:16,1,7,37,0,0,3,3,0,0,1,1,1,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.239,9.474,1,102.0,W,CTL,ND,1195,4375,24,28,6,3,,,671,0.9,-0.9
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:23:37,1,7,38,0,0,3,3,15,0,1,1,2,21,17,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.381,11.904,4,111.0,BW,NCTL,ND,1195,4375,24,28,6,3,,,672,-1.0782300306680637,1.1222095152091922
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:24:01,1,7,39,0,0,3,3,15,15,1,1,1,22,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.106,1,120.0,W,CTL,,1195,4375,24,28,6,3,,,673,1.0673899939722724,-0.7673899939722725
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:24:18,1,7,40,0,0,3,3,30,15,1,1,2,22,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.15,12.207,4,121.0,B,NCTL,ND,1195,4375,24,28,6,3,,,674,-1.225261398486436,1.1222095152091922
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:24:42,1,7,41,0,0,3,3,30,30,1,1,1,23,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.032,5.627,1,107.0,W,CTL,ND,1195,4375,24,28,6,3,,,675,0.741399601129475,-0.741399601129475
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:25:05,1,7,42,0,0,3,3,40,30,1,2,2,23,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.54,16.191,4,79.0,B,NCTL,D,1195,4375,24,28,6,3,,,676,-1.1334592699956054,1.1792258343055773
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:25:46,1,7,43,0,0,3,3,40,40,1,1,2,23,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.662,11.092,2,101.0,W,CTL,ND,1195,4375,24,28,6,3,,,677,-1.2358608031995804,1.0703009013533429
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:26:09,1,7,44,0,0,3,3,40,-1,1,2,2,23,21,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,34.949,32.707,8,86.0,B,NCTL,ND,1195,4375,24,28,6,3,,,678,-1.4725753470445682,1.703438980472372
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:28:12,1,8,45,0,0,3,4,0,0,2,2,1,24,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.688,5.476,2,112.0,W,CTL,D,1195,4375,24,28,6,3,,,679,1.0035651113999564,-1.0706955423620306
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:28:47,1,8,46,0,0,3,4,15,0,2,1,2,24,22,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,6.282,3,121.0,C,NCTL,ND,1195,4375,24,28,6,3,,,680,-1.0843597234504265,1.041863575406609
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:29:13,1,8,47,0,0,3,4,15,15,2,2,1,25,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.279,6.223,2,117.0,B,NCTL,ND,1195,4375,24,28,6,3,,,681,1.1447945317617685,-1.2010888957374384
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:29:49,1,8,48,0,0,3,4,30,15,2,1,2,25,23,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.009,22.35,5,122.0,C,NCTL,ND,1195,4375,24,28,6,3,,,682,-1.0602271750949783,1.0186767836348933
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:30:26,1,8,49,0,0,3,4,30,30,2,1,2,25,24,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.155,15.546,5,121.0,W,CTL,ND,1195,4375,24,28,6,3,,,683,-1.1163222071475722,1.0306704910669409
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:30:56,1,8,50,0,0,3,4,30,40,2,1,1,26,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.556,11.411,2,114.0,W,CTL,ND,1195,4375,24,28,6,3,,,684,1.377249618123421,-1.3721288749256257
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:31:37,1,8,51,0,0,3,4,40,40,2,2,2,26,25,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.532,8.047,3,123.0,C,NCTL,ND,1195,4375,24,28,6,3,,,685,-1.198326903589489,1.1097518684346666
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:32:18,1,8,52,0,0,3,4,40,-1,2,2,2,26,26,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888,7.95,3,95.0,BW,NCTL,D,1195,4375,24,28,6,3,,,686,-1.0979595251894734,0.9838183067981223
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:33:09,1,9,53,0,0,3,5,0,0,1,2,2,26,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.041,11.253,2,89.0,BC,NCTL,ND,1195,4375,24,28,6,3,,,687,-1.0351007037477722,0.8832415657514715
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:33:37,1,9,54,0,0,3,5,0,15,1,1,2,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.112,6.229,2,102.0,BC,NCTL,ND,1195,4375,24,28,6,3,,,688,-1.2141059468724085,0.9966181313229003
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:33:58,1,9,55,0,0,3,5,0,30,1,2,2,26,29,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.559,27.826,8,103.0,BW,CTL,D,1195,4375,24,28,6,3,,,689,-1.2374869502650665,0.9777880887881858
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:34:42,1,9,56,0,0,3,5,0,40,1,2,2,26,30,2,2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.239,4.422,2,84.0,BW,NCTL,D,1195,4375,24,28,6,3,,,690,-1.31901294082819,1.3722045937462084
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:37:19,2,1,57,0,1,0,0,0,0,2,1,2,26,31,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.316,19.159,5,112.0,W,CTL,D,1195,4375,24,28,6,3,,,691,-0.9459872484959827,0.8562483281754719
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:38:00,2,1,58,0,1,0,0,0,15,2,1,1,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.647,4.929,2,119.0,C,NCTL,D,1195,4375,24,28,6,3,,,692,1.1792258343055773,-1.0260969229126033
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:38:23,2,1,59,0,1,0,0,15,15,2,1,1,28,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.31,6.669,2,125.0,C,NCTL,D,1195,4375,24,28,6,3,,,693,1.0106806445739085,-1.0575127876472277
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:38:49,2,1,60,0,1,0,0,30,15,2,2,2,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765,3.757,1,114.0,C,NCTL,D,1195,4375,24,28,6,3,,,694,-1.1030584029878214,1.0388959190762321
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:39:29,2,1,61,0,1,0,0,30,30,2,1,2,28,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.947,28.258,9,131.0,C,NCTL,ND,1195,4375,24,28,6,3,,,695,-0.9459872484959827,0.8562483281754719
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:40:30,2,1,62,0,1,0,0,30,40,2,1,2,28,34,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328,0.888,1,120.0,W,CTL,,1195,4375,24,28,6,3,,,696,-1.1994242885861517,1.3391285338572874
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:41:14,2,2,63,0,1,0,1,0,0,1,1,1,29,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.908,23.101,1,106.0,C,NCTL,D,1195,4375,24,28,6,3,,,697,1.2132004899364288,-1.1525050544604434
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:41:35,2,2,64,0,1,0,1,15,0,1,2,1,30,34,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.547,13.954,5,89.0,B,NCTL,ND,1195,4375,24,28,6,3,,,698,0.9648211371591084,-0.8395338460194026
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:42:12,2,2,65,0,1,0,1,30,0,1,2,1,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,5.143,1,104.0,W,CTL,ND,1195,4375,24,28,6,3,,,699,0.9459872484959827,-0.8562483281754719
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0:42:39,2,2,66,0,1,0,1,40,0,1,1,1,32,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.825,5.744,1,122.0,BC,NCTL,D,1195,4375,24,28,6,3,,,700,0.8104407829075027,-0.7637496013744167
